// Psy-Q SDK functions, written by tools/gen_sdk.py.
//
// These are linked in from Sony's libraries and must not be
// decompiled, so tools/progress.py leaves them out of the
// totals and reports them separately. Read the tool's
// docstring for how a function ends up here. A row that is
// wrong is game code being written off - fix it there.
//
// target  address   size  name
movie    80094558     32  FUN_80094558
movie    80094578    200  _SpuInit
movie    80094640    132  SpuStart
movie    800946C4     12  OpenEvent
movie    800946D4     12  EnableEvent
movie    800946E4     88  _spu_reset
movie    8009473C     52  SPU_OBJ_58
movie    80094770    320  _spu_init
movie    800948B0    328  SPU_OBJ_1CC
movie    800949F8     76  SPU_OBJ_314
movie    80094A44     76  SPU_OBJ_360
movie    80094A90     76  SPU_OBJ_3AC
movie    80094ADC    120  SPU_OBJ_3F8
movie    80094B54     76  SPU_OBJ_470
movie    80094BA0     76  SPU_OBJ_4BC
movie    80094BEC     76  SPU_OBJ_508
movie    80094C38     84  SPU_OBJ_554
movie    80094C8C    308  _spu_writeByIO
movie    80094DC0    156  SPU_OBJ_6DC
movie    80094E5C     56  SPU_OBJ_778
movie    80094E94     76  SPU_OBJ_7B0
movie    80094EE0    188  SPU_OBJ_7FC
movie    80094F9C     36  SPU_OBJ_8B8
movie    80094FC0     80  _spu_FiDMA
movie    80095010     76  SPU_OBJ_92C
movie    8009505C     76  SPU_OBJ_978
movie    800950A8    168  SPU_OBJ_9C4
movie    80095150     16  SPU_OBJ_A6C
movie    80095160    168  _spu_r_
movie    80095208    108  SPU_OBJ_B24
movie    80095274     76  SPU_OBJ_B90
movie    800952C0    128  SPU_OBJ_BDC
movie    80095340    520  _spu_t
movie    80095548    152  SPU_OBJ_E64
movie    800955E0      8  SPU_OBJ_EFC
movie    800955E8    112  _spu_write
movie    80095658     24  SPU_OBJ_F74
movie    80095670    104  _spu_read
movie    800956D8     64  _spu_FsetRXX
movie    80095718      8  SPU_OBJ_1034
movie    80095720    156  _spu_FsetRXXa
movie    800957BC      8  SPU_OBJ_10D8
movie    800957C4     52  _spu_FgetRXXa
movie    800957F8      8  SPU_OBJ_1114
movie    80095800     36  _SpuDataCallback
movie    80095824     76  SpuInitMalloc
movie    80095870      8  S_M_INIT_OBJ_4C
movie    80095878     36  SpuSetNoiseVoice
movie    8009589C    160  _SpuSetAnyVoice
movie    8009593C     20  S_SAV_OBJ_A0
movie    80095950    176  SpuSetReverb
movie    80095A00      4  S_SR_OBJ_B0
movie    80095A04     28  S_SR_OBJ_B4
movie    80095A20     24  _SpuIsInAllocateArea
movie    80095A38     88  S_M_UTIL_OBJ_18
movie    80095A90     36  _SpuIsInAllocateArea_
movie    80095AB4     84  S_M_UTIL_OBJ_94
movie    80095B08    368  SpuSetReverbModeParam
movie    80095C78     16  S_SRMP_OBJ_170
movie    80095C88    300  S_SRMP_OBJ_180
movie    80095DB4    148  S_SRMP_OBJ_2AC
movie    80095E48     68  S_SRMP_OBJ_340
movie    80095E94    172  S_SRMP_OBJ_38C
movie    80095F40     36  S_SRMP_OBJ_438
movie    80095F64    128  S_SRMP_OBJ_45C
movie    80095FE4     52  S_SRMP_OBJ_4DC
movie    80096018   1232  _spu_setReverbAttr
movie    800964E8    156  SpuClearReverbWorkArea
movie    80096584    100  S_CRWA_OBJ_9C
movie    800965E8    116  S_CRWA_OBJ_100
movie    8009665C     40  S_CRWA_OBJ_174
movie    80096684     12  WaitEvent
movie    80096694     44  FUN_80096694
movie    800966D0     92  SpuSetCommonAttr
movie    8009672C      8  S_SCA_OBJ_5C
movie    80096734      8  S_SCA_OBJ_64
movie    8009673C      8  S_SCA_OBJ_6C
movie    80096744      8  S_SCA_OBJ_74
movie    8009674C      8  S_SCA_OBJ_7C
movie    80096754      8  S_SCA_OBJ_84
movie    8009675C      8  S_SCA_OBJ_8C
movie    80096764      8  S_SCA_OBJ_94
movie    8009676C     48  S_SCA_OBJ_9C
movie    8009679C     88  S_SCA_OBJ_CC
movie    800967F4      8  S_SCA_OBJ_124
movie    800967FC      8  S_SCA_OBJ_12C
movie    80096804      8  S_SCA_OBJ_134
movie    8009680C      8  S_SCA_OBJ_13C
movie    80096814      8  S_SCA_OBJ_144
movie    8009681C      8  S_SCA_OBJ_14C
movie    80096824      8  S_SCA_OBJ_154
movie    8009682C      8  S_SCA_OBJ_15C
movie    80096834     48  S_SCA_OBJ_164
movie    80096864    172  S_SCA_OBJ_194
movie    80096910     84  S_SCA_OBJ_240
movie    80096964    156  S_SCA_OBJ_294
movie    80096A00     84  S_SCA_OBJ_330
movie    80096A54     16  S_SCA_OBJ_384
end      80082BAC    124  StrGetReadyFrame
end      80082C28    120  FUN_80082c28
end      80082CA0    116  FUN_80082ca0
end      80082D14     76  FUN_80082d14
end      80082D60    116  FUN_80082d60
end      80082F28    192  FUN_80082f28
end      80082FE8    172  FUN_80082fe8
end      80083114      8  FUN_80083114
end      8008311C     16  start
end      8008312C     56  DecDCTReset
end      80083164    140  DecDCTGetEnv
end      800831F0    156  DecDCTPutEnv
end      8008328C     12  DecDCTBufSize
end      80083298     48  DecDCTin
end      800832C8     44  LIBPRESS_OBJ_19C
end      800832F4     32  LIBPRESS_OBJ_1C8
end      80083314     32  DecDCTout
end      80083334     32  DecDCTinSync
end      80083354     32  DecDCToutSync
end      80083374     36  DecDCTinCallback
end      80083398     36  DecDCToutCallback
end      800833BC    220  MDEC_reset
end      80083498     16  LIBPRESS_OBJ_36C
end      800834A8     16  LIBPRESS_OBJ_37C
end      800834B8    148  MDEC_in
end      8008354C    144  MDEC_out
end      800835DC    136  MDEC_in_sync
end      80083664     16  LIBPRESS_OBJ_538
end      80083674    136  MDEC_out_sync
end      800836FC     16  LIBPRESS_OBJ_5D0
end      8008370C    304  timeout
end      8008383C     60  printf
end      80083878     80  prnt
end      800838C8     16  PRNT_OBJ_50
end      800838D8     12  PRNT_OBJ_60
end      80083900     48  PRNT_OBJ_88
end      80083930     16  PRNT_OBJ_B8
end      80083940      8  PRNT_OBJ_C8
end      80083948     28  PRNT_OBJ_D0
end      80083964      8  PRNT_OBJ_EC
end      8008396C      8  PRNT_OBJ_F4
end      80083974    120  PRNT_OBJ_FC
end      800839EC     20  PRNT_OBJ_174
end      80083A00      8  PRNT_OBJ_188
end      80083A08     88  PRNT_OBJ_190
end      80083A60      8  PRNT_OBJ_1E8
end      80083A68      8  PRNT_OBJ_1F0
end      80083A70      8  PRNT_OBJ_1F8
end      80083A78     28  PRNT_OBJ_200
end      80083A94      4  PRNT_OBJ_21C
end      80083A98     44  PRNT_OBJ_220
end      80083AC4     24  PRNT_OBJ_24C
end      80083ADC     60  PRNT_OBJ_264
end      80083B18      4  PRNT_OBJ_2A0
end      80083B1C     52  PRNT_OBJ_2A4
end      80083B50     16  PRNT_OBJ_2D8
end      80083B60    100  PRNT_OBJ_2E8
end      80083BC4      4  PRNT_OBJ_34C
end      80083BC8     52  PRNT_OBJ_350
end      80083BFC     12  PRNT_OBJ_384
end      80083C08     48  PRNT_OBJ_390
end      80083C38     20  PRNT_OBJ_3C0
end      80083C4C      4  PRNT_OBJ_3D4
end      80083C50    156  PRNT_OBJ_3D8
end      80083CEC    288  PRNT_OBJ_474
end      80083E0C    164  PRNT_OBJ_594
end      80083EB0     24  PRNT_OBJ_638
end      80083EC8      8  PRNT_OBJ_650
end      80083ED0     52  PRNT_OBJ_658
end      80083F04     48  toupper
end      80083F34     48  tolower
end      80083F64     32  memchr
end      80083F84     40  MEMCHR_OBJ_20
end      80083FAC      8  MEMCHR_OBJ_48
end      80083FB4     60  putchar
end      80083FF0     40  PUTCHAR_OBJ_3C
end      8008404C     28  PUTCHAR_OBJ_98
end      80084068     12  write
end      80084078     40  strlen
end      800840A0      8  STRLEN_OBJ_28
end      800840AC     48  DecDCTvlcSize
end      800840DC    832  DecDCTvlc
end      80084440    320  ResetGraph
end      80084580     24  SYS_OBJ_140
end      80084598    140  SetGraphReverse
end      80084624    136  SYS_OBJ_1E4
end      800846AC    108  SetGraphDebug
end      80084718    172  SetGraphQueue
end      800847C4     16  GetGraphType
end      800847D4     16  GetGraphDebug
end      800847E4     92  DrawSyncCallback
end      80084840    156  SetDispMask
end      800848DC    108  DrawSync
end      80084948    216  checkRECT
end      80084A20     60  SYS_OBJ_5E0
end      80084A5C     20  SYS_OBJ_61C
end      80084A70    148  ClearImage
end      80084B04    100  LoadImage
end      80084B68    100  StoreImage
end      80084BCC    168  MoveImage
end      80084C74     28  SYS_OBJ_834
end      80084C90    184  ClearOTag
end      80084D48    152  ClearOTagR
end      80084DE0     96  DrawPrim
end      80084E40    116  DrawOTag
end      80084EB4    196  PutDrawEnv
end      80084F78    220  DrawOTagEnv
end      80085054     56  GetDrawEnv
end      8008508C    176  PutDispEnv
end      8008513C    236  SYS_OBJ_CFC
end      80085228    180  SYS_OBJ_DE8
end      800852DC     92  SYS_OBJ_E9C
end      80085338    400  SYS_OBJ_EF8
end      800854C8    116  SYS_OBJ_1088
end      8008553C     56  GetDispEnv
end      80085574     52  GetODE
end      800855A8     60  SetTexWindow
end      800855E4    132  SetDrawArea
end      80085668     68  SetDrawOffset
end      800856AC     40  SetPriority
end      800856D4     88  SetDrawMode
end      8008572C    360  SetDrawEnv
end      80085894    284  SYS_OBJ_1454
end      800859B0     32  SYS_OBJ_1570
end      800859D0     84  get_mode
end      80085A24      8  SYS_OBJ_15E4
end      80085A2C    188  get_cs
end      80085AE8     16  SYS_OBJ_16A8
end      80085AF8    188  get_ce
end      80085BB4     16  SYS_OBJ_1774
end      80085BC4     56  get_ofs
end      80085BFC     16  SYS_OBJ_17BC
end      80085C0C    120  get_tw
end      80085C84     12  SYS_OBJ_1844
end      80085C90     76  get_dx
end      80085CDC     12  SYS_OBJ_189C
end      80085D40      4  SYS_OBJ_1900
end      80085D44      8  SYS_OBJ_1904
end      80085D4C     24  _status
end      80085D64    232  _otc
end      80085E4C     92  _clr
end      80085EA8     68  SYS_OBJ_1A68
end      80085EEC    332  SYS_OBJ_1AAC
end      80086038     44  SYS_OBJ_1BF8
end      80086064    112  _dws
end      800860D4     72  SYS_OBJ_1C94
end      8008611C    372  SYS_OBJ_1CDC
end      80086290     40  SYS_OBJ_1E50
end      800862B8    108  _drs
end      80086324     72  SYS_OBJ_1EE4
end      8008636C    452  SYS_OBJ_1F2C
end      80086530     36  SYS_OBJ_20F0
end      80086554     40  _ctl
end      8008657C     20  _getctl
end      80086590     80  _cwb
end      800865E0     76  _cwc
end      8008662C     48  _param
end      8008665C     36  _addque
end      80086680     76  _addque2
end      800866CC    296  SYS_OBJ_228C
end      800867F4    152  SYS_OBJ_23B4
end      800868B0    148  SYS_OBJ_2470
end      80086944     32  SYS_OBJ_2504
end      80086964    764  _exeque
end      80086C60    260  _reset
end      80086D64     56  SYS_OBJ_2924
end      80086D9C     32  _sync
end      80086DBC     24  SYS_OBJ_297C
end      80086DD4    124  SYS_OBJ_2994
end      80086ED0     20  SYS_OBJ_2A90
end      80086EE4     52  set_alarm
end      80086F18    348  get_alarm
end      80087074     16  SYS_OBJ_2C34
end      80087084    212  _version
end      80087158      8  SYS_OBJ_2D18
end      80087160     44  memset
end      8008718C     12  GPU_cw
end      8008719C     52  memcpy
end      800871D0    380  GsSortFastSprite
end      8008734C    120  GsInitGraph
end      800873C4    344  gpu_init
end      8008751C    120  GsInitGraph2
end      80087594    636  valiable_init
end      80087810    268  GsSortClear
end      8008791C     48  GS_001_OBJ_5D0
end      8008794C    164  GetTPage
end      800879F0     36  PRIM_OBJ_A4
end      80087A14     24  GetClut
end      80087A2C    188  DumpTPage
end      80087AE8     20  PRIM_OBJ_19C
end      80087AFC     64  DumpClut
end      80087B3C     28  NextPrim
end      80087B58     28  IsEndPrim
end      80087B74     60  AddPrim
end      80087BB0     60  AddPrims
end      80087BEC     36  CatPrim
end      80087C10     24  TermPrim
end      80087C28     32  SetSemiTrans
end      80087C48      8  PRIM_OBJ_2FC
end      80087C50     32  SetShadeTex
end      80087C70      8  PRIM_OBJ_324
end      80087C78     20  SetPolyF3
end      80087C8C     20  SetPolyFT3
end      80087CA0     20  SetPolyG3
end      80087CB4     20  SetPolyGT3
end      80087CC8     20  SetPolyF4
end      80087CDC     20  SetPolyFT4
end      80087CF0     20  SetPolyG4
end      80087D04     20  SetPolyGT4
end      80087D18     20  SetSprt8
end      80087D2C     20  SetSprt16
end      80087D40     20  SetSprt
end      80087D54     20  SetTile1
end      80087D68     20  SetTile8
end      80087D7C     20  SetTile16
end      80087D90     20  SetTile
end      80087DA4     20  SetLineF2
end      80087DB8     20  SetLineG2
end      80087DCC     32  SetLineF3
end      80087DEC     32  SetLineG3
end      80087E0C     32  SetLineF4
end      80087E2C     32  SetLineG4
end      80087E4C     20  SetBlockFill
end      80087E60     28  SetDrawMove
end      80087E7C    144  SetDrawTPage
end      80087F0C     36  PRIM_OBJ_5C0
end      80087F30    100  SetDrawLoad
end      80087F94     48  MargePrim
end      80087FC4      8  PRIM_OBJ_678
end      80087FCC    364  DumpDrawEnv
end      80088138     20  PRIM_OBJ_7EC
end      8008814C    172  DumpDispEnv
end      800881F8     16  GsGetActiveBuff
end      80088208    252  GsSetDrawBuffOffset
end      80088304     24  GS_002_OBJ_10C
end      8008831C    144  GsSetDrawBuffClip
end      800883AC    176  GsSwapDispBuff
end      8008846C    160  FUN_8008846c
end      8008850C     36  GsDrawOt
end      80088530     88  GsClearOt
end      80088588     76  gte_init
end      800885D4    220  GsGetTimInfo
end      800886B0      8  GS_122_OBJ_DC
end      800886B8     16  FUN_800886b8
end      800886C8    128  InitGeom
end      80088748     32  SetFarColor
end      80088768     24  FUN_80088768
end      80088788    104  _patch_gte
end      80088828     12  FlushCache
end      80088838     16  FUN_80088838
end      80088848     16  FUN_80088848
end      80088858     48  StSetRing
end      80088888    124  CdInit
end      80088904     20  EVENT_OBJ_7C
end      80088918     40  def_cbsync
end      80088940     40  def_cbready
end      80088968     40  def_cbread
end      80088990     12  DeliverEvent
end      800889A0     16  CdStatus
end      800889B0     16  CdMode
end      800889C0     16  CdLastCom
end      800889D0     16  CdLastPos
end      800889E0     88  CdReset
end      80088A38     20  SYS_OBJ_98
end      80088A4C     32  CdFlush
end      80088A6C     24  CdSetDebug
end      80088A84     44  CdComstr
end      80088AB0      8  SYS_OBJ_110
end      80088AB8     44  CdIntstr
end      80088AE4      8  SYS_OBJ_144
end      80088AEC     32  CdSync
end      80088B0C     32  CdReady
end      80088B2C     24  CdSyncCallback
end      80088B44     24  CdReadyCallback
end      80088B5C    312  CdControl
end      80088C94    300  CdControlF
end      80088DC0    280  CdControlB
end      80088ED8     44  SYS_OBJ_538
end      80088F04     36  CdMix
end      80088F28     36  CdGetSector
end      80088F4C     36  CdDataCallback
end      80088F70     32  CdDataSync
end      80088F90    260  CdIntToPos
end      80089094    128  CdPosToInt
end      80089114    100  getintr
end      80089178    500  BIOS_OBJ_64
end      8008936C    256  BIOS_OBJ_258
end      8008946C     76  BIOS_OBJ_358
end      800894B8    132  BIOS_OBJ_3A4
end      8008953C    136  BIOS_OBJ_428
end      800895C4    136  BIOS_OBJ_4B0
end      80089674     24  BIOS_OBJ_560
end      8008968C    300  CD_sync
end      800897B8     48  BIOS_OBJ_6A4
end      800897E8    248  BIOS_OBJ_6D4
end      800898E0     44  BIOS_OBJ_7CC
end      8008990C    308  CD_ready
end      80089A40     48  BIOS_OBJ_92C
end      80089A70    312  BIOS_OBJ_95C
end      80089BA8     48  BIOS_OBJ_A94
end      80089BD8    708  CD_cw
end      80089E9C     48  BIOS_OBJ_D88
end      80089ECC    292  BIOS_OBJ_DB8
end      80089FF0     48  BIOS_OBJ_EDC
end      8008A020    136  CD_vol
end      8008A0A8    224  CD_flush
end      8008A188    244  CD_initvol
end      8008A27C     80  CD_initintr
end      8008A2CC    492  CD_init
end      8008A4B8    284  CD_datasync
end      8008A5D4     80  BIOS_OBJ_14C0
end      8008A624    256  CD_getsector
end      8008A724     16  CD_set_test_parmnum
end      8008A734     44  callback
end      8008A760    180  BIOS_OBJ_164C
end      8008A814     44  puts
end      8008A840     36  PUTS_OBJ_2C
end      8008A864    268  CdSearchFile
end      8008A970    416  ISO9660_OBJ_10C
end      8008AB10     12  ISO9660_OBJ_2AC
end      8008AB1C     40  ISO9660_OBJ_2B8
end      8008AB44     36  _cmp
end      8008AB68    692  CD_newmedia
end      8008AE1C     40  ISO9660_OBJ_5B8
end      8008AE44    132  CD_searchdir
end      8008AEC8     36  ISO9660_OBJ_664
end      8008AEEC    380  CD_cachefile
end      8008B068     28  ISO9660_OBJ_804
end      8008B084    224  ISO9660_OBJ_820
end      8008B164     44  ISO9660_OBJ_900
end      8008B190    108  cd_read
end      8008B1FC     52  memcpy
end      8008B230     92  strcmp
end      8008B28C      8  STRCMP_OBJ_5C
end      8008B294    120  strncmp
end      8008B30C      8  STRNCMP_OBJ_78
end      8008B314    276  cb_read
end      8008B428    272  CDREAD_OBJ_114
end      8008B538    440  cd_read_retry
end      8008B6F0      8  CDREAD_OBJ_3DC
end      8008B6F8     24  CDREAD_OBJ_3E4
end      8008B710     96  CdRead
end      8008B770     12  CDREAD_OBJ_45C
end      8008B77C    156  CDREAD_OBJ_468
end      8008B818    144  CdReadSync
end      8008B8A8     60  CDREAD_OBJ_594
end      8008B8E4     24  CdReadCallback
end      8008B8FC     80  CdRead2
end      8008B94C     68  CDREAD2_OBJ_50
end      8008B990     32  StCdInterrupt2
end      8008B9B0     96  StClearRing
end      8008BA10    144  data_ready_callback
end      8008BAA0     76  StGetBackloc
end      8008BAEC     20  C_004_OBJ_DC
end      8008BB00    136  StSetStream
end      8008BB88    176  StFreeRing
end      8008BC38     12  C_007_OBJ_B0
end      8008BC44     64  init_ring_status
end      8008BC84    196  StGetNext
end      8008BD48     32  FUN_8008bd48
end      8008BD68    624  StCdInterrupt
end      8008BFD8    352  C_011_OBJ_270
end      8008C138     32  C_011_OBJ_3D0
end      8008C524    160  C_011_OBJ_7BC
end      8008C5C4     40  C_011_OBJ_85C
end      8008C668     96  C_011_OBJ_900
end      8008C6C8     16  C_011_OBJ_960
end      8008C6D8     52  mem2mem
end      8008C70C    140  dma_execute
end      8008C798     60  C_011_OBJ_A30
end      8008C7F8    208  C_011_OBJ_A90
end      8008C8C8     80  PadInit
end      8008C918     48  PadRead
end      8008C948     32  PadStop
end      8008C968     12  StopPAD
end      8008C978     12  PAD_init
end      8008C988     12  PAD_dr
end      8008C998     12  ChangeClearPAD
end      8008C9A8    132  VSync
end      8008CA2C    172  VSYNC_OBJ_84
end      8008CAD8     24  VSYNC_OBJ_130
end      8008CAF0    140  v_wait
end      8008CB7C     16  VSYNC_OBJ_1D4
end      8008CB8C     12  ChangeClearRCnt
end      8008CB9C     48  ResetCallback
end      8008CBCC     48  InterruptCallback
end      8008CBFC     48  DMACallback
end      8008CC2C     52  VSyncCallback
end      8008CC60     48  VSyncCallbacks
end      8008CC90     48  StopCallback
end      8008CCC0     48  RestartCallback
end      8008CCF0     16  CheckCallback
end      8008CD00     24  GetIntrMask
end      8008CD18     28  SetIntrMask
end      8008CD34    220  startIntr
end      8008CE10    436  trapIntr
end      8008CFC4     52  INTR_OBJ_428
end      8008CFF8    184  setIntr
end      8008D0B0    156  INTR_OBJ_514
end      8008D14C    172  stopIntr
end      8008D1F8    116  restartIntr
end      8008D26C     20  INTR_OBJ_6D0
end      8008D280     44  memclr
end      8008D2AC     12  _96_remove
end      8008D2BC     12  ReturnFromException
end      8008D2CC     12  ResetEntryInt
end      8008D2DC     12  HookEntryInt
end      8008D2EC     60  setjmp
end      8008D328     60  longjmp
end      8008D36C     88  startIntrVSync
end      8008D3C4    120  trapIntrVSync
end      8008D43C     44  setIntrVSync
end      8008D468     44  memclr
end      8008D494     80  startIntrDMA
end      8008D4E4    388  trapIntrDMA
end      8008D668    160  setIntrDMA
end      8008D708      8  INTR_DMA_OBJ_274
end      8008D710     44  memclr
end      8008D754     16  FUN_8008d754
end      8008D764     80  SsSetMVol
end      8008D7B4    148  SsSetSerialAttr
end      8008D848    252  SsSetSerialVol
end      8008D944    464  _SsInitSoundSeq
end      8008DB14    312  SEQINIT_OBJ_1D0
end      8008DC4C     12  SEQINIT_OBJ_308
end      8008DC58     20  SEQINIT_OBJ_314
end      8008DC6C    184  SsSeqOpen
end      8008DD24     20  SEQINIT_OBJ_3E0
end      8008DD38    236  _SsSeqPlay
end      8008DE24      4  SEQREAD_OBJ_EC
end      8008DE28     32  SEQREAD_OBJ_F0
end      8008DE48    552  _SsGetSeqData
end      8008E070     16  SEQREAD_OBJ_338
end      8008E0C8      8  SEQREAD_OBJ_390
end      8008E0D0     36  SEQREAD_OBJ_398
end      8008E0F4    216  _SsNoteOn
end      8008E1CC     24  SEQREAD_OBJ_494
end      8008E1E4    120  _SsSetProgramChange
end      8008E25C    164  _SsSetControlChange
end      8008E300     24  SEQREAD_OBJ_5C8
end      8008E318     32  SEQREAD_OBJ_5E0
end      8008E338     80  SEQREAD_OBJ_600
end      8008E388     76  SEQREAD_OBJ_650
end      8008E3D4     92  SEQREAD_OBJ_69C
end      8008E430     44  SEQREAD_OBJ_6F8
end      8008E45C     32  SEQREAD_OBJ_724
end      8008E47C     20  SEQREAD_OBJ_744
end      8008E490     32  SEQREAD_OBJ_758
end      8008E4B0     32  SEQREAD_OBJ_778
end      8008E4D0     32  SEQREAD_OBJ_798
end      8008E4F0     32  SEQREAD_OBJ_7B8
end      8008E510     28  SEQREAD_OBJ_7D8
end      8008E52C      4  SEQREAD_OBJ_7F4
end      8008E530     12  SEQREAD_OBJ_7F8
end      8008E53C     12  SEQREAD_OBJ_804
end      8008E548     44  SEQREAD_OBJ_810
end      8008E574    312  _SsContModulation
end      8008E6AC    312  _SsContPortaTime
end      8008E7E4    236  _SsContPortamento
end      8008E8D0    120  SEQREAD_OBJ_B98
end      8008E948    200  _SsContResetAll
end      8008EA10    172  _SsContNrpn1
end      8008EABC    132  SEQREAD_OBJ_D84
end      8008EB40    264  _SsContNrpn2
end      8008EC48     28  SEQREAD_OBJ_F10
end      8008EC64     12  SEQREAD_OBJ_F2C
end      8008EC70     20  SEQREAD_OBJ_F38
end      8008EC84    120  _SsContRpn1
end      8008ECFC    120  _SsContRpn2
end      8008ED74    456  _SsContDataEntry
end      8008EF3C    176  SEQREAD_OBJ_1204
end      8008EFEC    136  SEQREAD_OBJ_12B4
end      8008F2A4     32  SEQREAD_OBJ_156C
end      8008F2D4     12  SEQREAD_OBJ_159C
end      8008F2E0     52  SEQREAD_OBJ_15A8
end      8008F314    148  _SsSndSetVabAttr
end      8008F3A8      8  SEQREAD_OBJ_1670
end      8008F3B0    112  SEQREAD_OBJ_1678
end      8008F420      8  SEQREAD_OBJ_16E8
end      8008F428      4  SEQREAD_OBJ_16F0
end      8008F42C     40  SEQREAD_OBJ_16F4
end      8008F454     64  SEQREAD_OBJ_171C
end      8008F494     12  SEQREAD_OBJ_175C
end      8008F4A0     16  SEQREAD_OBJ_1768
end      8008F4B0      8  SEQREAD_OBJ_1778
end      8008F4B8      8  SEQREAD_OBJ_1780
end      8008F4C0     12  SEQREAD_OBJ_1788
end      8008F4CC     16  SEQREAD_OBJ_1794
end      8008F4DC     12  SEQREAD_OBJ_17A4
end      8008F4E8     16  SEQREAD_OBJ_17B0
end      8008F4F8     52  SEQREAD_OBJ_17C0
end      8008F52C      8  SEQREAD_OBJ_17F4
end      8008F534      4  SEQREAD_OBJ_17FC
end      8008F538     60  SEQREAD_OBJ_1800
end      8008F574     16  SEQREAD_OBJ_183C
end      8008F584     20  SEQREAD_OBJ_184C
end      8008F598     16  SEQREAD_OBJ_1860
end      8008F5A8      8  SEQREAD_OBJ_1870
end      8008F5B0     40  SEQREAD_OBJ_1878
end      8008F5D8    172  _SsSetPitchBend
end      8008F684    480  _SsGetMetaEvent
end      8008F864     28  SEQREAD_OBJ_1B2C
end      8008F9BC     28  SEQREAD_OBJ_1C84
end      8008F9D8    176  _SsReadDeltaValue
end      8008FA88      8  SEQREAD_OBJ_1D50
end      8008FA90     92  _SsUtResolveADSR
end      8008FAEC    140  _SsUtBuildADSR
end      8008FB78    264  _SsSndNextSep
end      8008FC80    380  _SsClose
end      8008FDFC     36  SsSetNck
end      8008FE20     36  SsSepClose
end      8008FE44    232  _SsInit
end      8008FF2C     48  FUN_8008ff2c
end      8008FF5C     32  FUN_8008ff5c
end      8008FF7C    224  _SsStart
end      8009005C    164  SSSTART_OBJ_E0
end      80090100      8  SSSTART_OBJ_184
end      80090108    180  SSSTART_OBJ_18C
end      800901BC      8  SSSTART_OBJ_240
end      800901C4      8  SSSTART_OBJ_248
end      800901CC     24  SSSTART_OBJ_250
end      800901E4     32  SsStart
end      80090204     32  SsStart2
end      80090224     64  _SsTrapIntrVSync
end      80090264     64  _SsSeqCalledTbyT_1per2
end      800902A4     16  SSSTART_OBJ_328
end      800902B4    116  SetRCnt
end      80090328     36  COUNTER_OBJ_74
end      8009034C      8  COUNTER_OBJ_98
end      80090354     48  GetRCnt
end      80090384      8  COUNTER_OBJ_D0
end      8009038C     52  StartRCnt
end      800903C0     52  StopRCnt
end      800903F4     48  ResetRCnt
end      80090424      8  COUNTER_OBJ_170
end      8009042C    628  SsSeqCalledTbyT
end      800906A0    488  _SsSndCrescendo
end      80090888     16  CRES_OBJ_1E8
end      800908D4    168  CRES_OBJ_234
end      8009097C    436  _SsSndDecrescendo
end      80090B30     16  DECRE_OBJ_1B4
end      80090B84    164  DECRE_OBJ_208
end      80090C28    160  _SsSndPause
end      80090CC8     44  _SsSndPlay
end      80090CF4    104  _SsSndReplay
end      80090D5C     80  SsSetTickMode
end      80090DAC     56  SSTICK_OBJ_50
end      80090DE4     40  SSTICK_OBJ_88
end      80090E0C     40  SSTICK_OBJ_B0
end      80090E34     20  SSTICK_OBJ_D8
end      80090E48     20  SSTICK_OBJ_EC
end      80090E5C     24  SSTICK_OBJ_100
end      80090E74     40  SSTICK_OBJ_118
end      80090E9C     16  SSTICK_OBJ_140
end      80090EB4     20  SSTICK_OBJ_158
end      80090EC8    140  SsEnd
end      80090F54     36  SSEND_OBJ_8C
end      80090F78    480  SsSetTableSize
end      80091158    240  Snd_SetPlayMode
end      80091248     16  SSPLAY_OBJ_F0
end      80091258     56  SsSeqPlay
end      80091290     56  SsSepPlay
end      800912C8     56  _SsSndSetVol
end      80091300     48  SsSeqSetVol
end      80091330     56  SsSepSetVol
end      80091368     52  SsSeqGetVol
end      8009139C    364  _SsSndStop
end      80091508     40  SsSeqStop
end      80091530     44  SsSepStop
end      8009155C    220  _SsSndTempo
end      80091638     12  TEMPO_OBJ_DC
end      80091644    244  TEMPO_OBJ_E8
end      80091738     20  FUN_80091738
end      8009174C     16  FUN_8009174c
end      8009175C    132  SsVabClose
end      800917E0     88  SsVabOpen
end      80091838     52  SsVabOpenHead
end      8009186C     52  SsVabOpenHeadSticky
end      800918A0     52  SsVabFakeHead
end      800918D4    244  SsVabOpenHeadWithMode
end      800919C8     16  VS_VH_OBJ_190
end      800919D8    504  VS_VH_OBJ_1A0
end      80091BD0     40  VS_VH_OBJ_398
end      80091C24     84  
end      80091C78    140  VS_VH_OBJ_440
end      80091CB0     44  VS_VH_OBJ_478
end      80091CDC    160  SsVabTransBody
end      80091D04    120  
end      80091D7C     32  VS_VTB_OBJ_A0
end      80091D9C     44  SsVabTransCompleted
end      80091DC8     16  FUN_80091dc8
end      80091DD8     20  FUN_80091dd8
end      80091DEC    240  SsUtGetProgAtr
end      80091EDC     24  UT_GPA_OBJ_F0
end      80091EF4    188  SpuVmVSetUp
end      80091FB0      8  VM_VSU_OBJ_BC
end      80091FB8    548  SsUtGetVagAtr
end      800921DC     24  UT_GVA_OBJ_224
end      800921F4     80  SsUtSetReverbType
end      80092244     60  UT_REV_OBJ_50
